null_family,draw,statistic,value
within_source_target_permutation,759,lag_family_full_r2,0.5529946911240993
source_block_target_permutation,759,lag_family_full_r2,0.23365121756815233
lag_covariance_surrogate_features,759,lag_family_full_r2,0.1327879301048106
within_source_target_permutation,759,xi_star_r2,0.07388052513121679
within_source_target_permutation,760,lag_family_full_r2,0.6446400221973605
source_block_target_permutation,760,lag_family_full_r2,0.518899025902508
lag_covariance_surrogate_features,760,lag_family_full_r2,0.18180637584104264
within_source_target_permutation,760,xi_star_r2,0.07874455241490286
within_source_target_permutation,761,lag_family_full_r2,0.584182711363955
source_block_target_permutation,761,lag_family_full_r2,0.29113557025542125
lag_covariance_surrogate_features,761,lag_family_full_r2,0.14203555536466095
within_source_target_permutation,761,xi_star_r2,0.05431999704881796
within_source_target_permutation,762,lag_family_full_r2,0.38225091919250676
source_block_target_permutation,762,lag_family_full_r2,0.4426867012770217
lag_covariance_surrogate_features,762,lag_family_full_r2,0.12848489478816416
within_source_target_permutation,762,xi_star_r2,0.016985058519818463
within_source_target_permutation,763,lag_family_full_r2,0.4736881026194153
source_block_target_permutation,763,lag_family_full_r2,0.41572616713141375
lag_covariance_surrogate_features,763,lag_family_full_r2,0.15779427536772184
within_source_target_permutation,763,xi_star_r2,0.008128196656125297
within_source_target_permutation,764,lag_family_full_r2,0.6031375954787359
source_block_target_permutation,764,lag_family_full_r2,0.2528129289350194
lag_covariance_surrogate_features,764,lag_family_full_r2,0.23739259019001868
within_source_target_permutation,764,xi_star_r2,0.07042657407002872
within_source_target_permutation,765,lag_family_full_r2,0.49002758072667396
source_block_target_permutation,765,lag_family_full_r2,0.31343264958587214
lag_covariance_surrogate_features,765,lag_family_full_r2,0.03893424179595506
within_source_target_permutation,765,xi_star_r2,0.0010308814164113889
within_source_target_permutation,766,lag_family_full_r2,0.375461371348641
source_block_target_permutation,766,lag_family_full_r2,0.4350638531350448
lag_covariance_surrogate_features,766,lag_family_full_r2,0.09611685318779528
within_source_target_permutation,766,xi_star_r2,0.05648841287641093
within_source_target_permutation,767,lag_family_full_r2,0.4726638435909001
source_block_target_permutation,767,lag_family_full_r2,0.380905102226025
lag_covariance_surrogate_features,767,lag_family_full_r2,0.05223618350496162
within_source_target_permutation,767,xi_star_r2,0.030817176055575768
within_source_target_permutation,768,lag_family_full_r2,0.6947884171242444
source_block_target_permutation,768,lag_family_full_r2,0.41094088524903094
lag_covariance_surrogate_features,768,lag_family_full_r2,0.1527725063301505
within_source_target_permutation,768,xi_star_r2,0.1291841603449223
within_source_target_permutation,769,lag_family_full_r2,0.419486860334481
source_block_target_permutation,769,lag_family_full_r2,0.1269881699060662
lag_covariance_surrogate_features,769,lag_family_full_r2,0.1938564397385053
within_source_target_permutation,769,xi_star_r2,0.07156539807984352
within_source_target_permutation,770,lag_family_full_r2,0.4717036203244904
source_block_target_permutation,770,lag_family_full_r2,0.5726297967106844
lag_covariance_surrogate_features,770,lag_family_full_r2,0.27772215450072324
within_source_target_permutation,770,xi_star_r2,0.0028651099961103377
within_source_target_permutation,771,lag_family_full_r2,0.5838567456767478
source_block_target_permutation,771,lag_family_full_r2,0.43786565151080414
lag_covariance_surrogate_features,771,lag_family_full_r2,0.16944943460039197
within_source_target_permutation,771,xi_star_r2,0.04458807246338414
within_source_target_permutation,772,lag_family_full_r2,0.534752180074904
source_block_target_permutation,772,lag_family_full_r2,0.5046278814048857
lag_covariance_surrogate_features,772,lag_family_full_r2,0.1205609211723856
within_source_target_permutation,772,xi_star_r2,0.08605460555284983
within_source_target_permutation,773,lag_family_full_r2,0.441414859131664
source_block_target_permutation,773,lag_family_full_r2,0.4605981296209021
lag_covariance_surrogate_features,773,lag_family_full_r2,0.1654630645406575
within_source_target_permutation,773,xi_star_r2,0.0013468983157459702
within_source_target_permutation,774,lag_family_full_r2,0.6162062363518783
source_block_target_permutation,774,lag_family_full_r2,0.3896310470240988
lag_covariance_surrogate_features,774,lag_family_full_r2,0.08595558897859534
within_source_target_permutation,774,xi_star_r2,0.0009723270758527081
within_source_target_permutation,775,lag_family_full_r2,0.5183710190444116
source_block_target_permutation,775,lag_family_full_r2,0.5077109088191416
lag_covariance_surrogate_features,775,lag_family_full_r2,0.18357779874780966
within_source_target_permutation,775,xi_star_r2,0.00022026494069427027
within_source_target_permutation,776,lag_family_full_r2,0.5817407549095452
source_block_target_permutation,776,lag_family_full_r2,0.42115154257110154
lag_covariance_surrogate_features,776,lag_family_full_r2,0.11321323677150197
within_source_target_permutation,776,xi_star_r2,0.00019711339858696775
within_source_target_permutation,777,lag_family_full_r2,0.49060676577214357
source_block_target_permutation,777,lag_family_full_r2,0.5482639833402552
lag_covariance_surrogate_features,777,lag_family_full_r2,0.2144152631163433
within_source_target_permutation,777,xi_star_r2,0.027498421720489108
within_source_target_permutation,778,lag_family_full_r2,0.5102782333349323
source_block_target_permutation,778,lag_family_full_r2,0.5943783011724915
lag_covariance_surrogate_features,778,lag_family_full_r2,0.13232085292628082
within_source_target_permutation,778,xi_star_r2,0.035997469425909645
within_source_target_permutation,779,lag_family_full_r2,0.445425484551652
source_block_target_permutation,779,lag_family_full_r2,0.26013179049331325
lag_covariance_surrogate_features,779,lag_family_full_r2,0.5934724465671269
within_source_target_permutation,779,xi_star_r2,0.0692305068312884
within_source_target_permutation,780,lag_family_full_r2,0.5296493629743855
source_block_target_permutation,780,lag_family_full_r2,0.499122470916714
lag_covariance_surrogate_features,780,lag_family_full_r2,0.1902452317835719
within_source_target_permutation,780,xi_star_r2,0.19776871844757948
within_source_target_permutation,781,lag_family_full_r2,0.7313712410906743
source_block_target_permutation,781,lag_family_full_r2,0.3106253026816632
lag_covariance_surrogate_features,781,lag_family_full_r2,0.2122736181483854
within_source_target_permutation,781,xi_star_r2,0.1884315297732524
within_source_target_permutation,782,lag_family_full_r2,0.5844145525394921
source_block_target_permutation,782,lag_family_full_r2,0.19126641480753126
lag_covariance_surrogate_features,782,lag_family_full_r2,0.17501885848309418
within_source_target_permutation,782,xi_star_r2,0.005186177806782877
within_source_target_permutation,783,lag_family_full_r2,0.5168361592864269
source_block_target_permutation,783,lag_family_full_r2,0.4705829290018848
lag_covariance_surrogate_features,783,lag_family_full_r2,0.25963795030128334
within_source_target_permutation,783,xi_star_r2,0.030328882845383043
within_source_target_permutation,784,lag_family_full_r2,0.4263256024414883
source_block_target_permutation,784,lag_family_full_r2,0.24499591261329312
lag_covariance_surrogate_features,784,lag_family_full_r2,0.20768222609087172
within_source_target_permutation,784,xi_star_r2,0.05060136194129805
within_source_target_permutation,785,lag_family_full_r2,0.43646166959276733
source_block_target_permutation,785,lag_family_full_r2,0.15291508317934044
lag_covariance_surrogate_features,785,lag_family_full_r2,0.1888698597273798
within_source_target_permutation,785,xi_star_r2,0.003654562808523054
within_source_target_permutation,786,lag_family_full_r2,0.5114437639522923
source_block_target_permutation,786,lag_family_full_r2,0.3516118849299572
lag_covariance_surrogate_features,786,lag_family_full_r2,0.2191337464732932
within_source_target_permutation,786,xi_star_r2,0.03964917153182401
within_source_target_permutation,787,lag_family_full_r2,0.38283647010641897
source_block_target_permutation,787,lag_family_full_r2,0.15272233692533688
lag_covariance_surrogate_features,787,lag_family_full_r2,0.13131859146335878
within_source_target_permutation,787,xi_star_r2,0.058243157806814994
within_source_target_permutation,788,lag_family_full_r2,0.4451679910487798
source_block_target_permutation,788,lag_family_full_r2,0.17935527593766443
lag_covariance_surrogate_features,788,lag_family_full_r2,0.08310262836279159
within_source_target_permutation,788,xi_star_r2,0.03338958715980034
within_source_target_permutation,789,lag_family_full_r2,0.3951535190896447
source_block_target_permutation,789,lag_family_full_r2,0.12313408643144474
lag_covariance_surrogate_features,789,lag_family_full_r2,0.05604078015792613
within_source_target_permutation,789,xi_star_r2,0.03364241065702456
within_source_target_permutation,790,lag_family_full_r2,0.45107118490830544
source_block_target_permutation,790,lag_family_full_r2,0.32585129752237507
lag_covariance_surrogate_features,790,lag_family_full_r2,0.17636511084614837
within_source_target_permutation,790,xi_star_r2,0.05159366337782845
within_source_target_permutation,791,lag_family_full_r2,0.5658625487394733
source_block_target_permutation,791,lag_family_full_r2,0.49055782448346597
lag_covariance_surrogate_features,791,lag_family_full_r2,0.37602800535088354
within_source_target_permutation,791,xi_star_r2,0.03843444484776959
within_source_target_permutation,792,lag_family_full_r2,0.5809931358818401
source_block_target_permutation,792,lag_family_full_r2,0.5927324394821453
lag_covariance_surrogate_features,792,lag_family_full_r2,0.21246724449201748
within_source_target_permutation,792,xi_star_r2,0.03965875352845216
within_source_target_permutation,793,lag_family_full_r2,0.4563175510542018
source_block_target_permutation,793,lag_family_full_r2,0.47541842992918926
lag_covariance_surrogate_features,793,lag_family_full_r2,0.024061049628123832
within_source_target_permutation,793,xi_star_r2,0.026001162011551116
within_source_target_permutation,794,lag_family_full_r2,0.737956476908771
source_block_target_permutation,794,lag_family_full_r2,0.3302094060270957
lag_covariance_surrogate_features,794,lag_family_full_r2,0.19236313141538286
within_source_target_permutation,794,xi_star_r2,0.11546887696793828
within_source_target_permutation,795,lag_family_full_r2,0.481652964427825
source_block_target_permutation,795,lag_family_full_r2,0.38588503043897404
lag_covariance_surrogate_features,795,lag_family_full_r2,0.10124174891680804
within_source_target_permutation,795,xi_star_r2,0.000999946123560469
within_source_target_permutation,796,lag_family_full_r2,0.45310006558482685
source_block_target_permutation,796,lag_family_full_r2,0.54044576400339
lag_covariance_surrogate_features,796,lag_family_full_r2,0.18091093953919146
within_source_target_permutation,796,xi_star_r2,0.04163931331286275
within_source_target_permutation,797,lag_family_full_r2,0.5376637216409077
source_block_target_permutation,797,lag_family_full_r2,0.4387070245841398
lag_covariance_surrogate_features,797,lag_family_full_r2,0.1880246973962727
within_source_target_permutation,797,xi_star_r2,0.09888276632502058
within_source_target_permutation,798,lag_family_full_r2,0.47953269803610277
source_block_target_permutation,798,lag_family_full_r2,0.6644471637778546
lag_covariance_surrogate_features,798,lag_family_full_r2,0.07979069297497043
within_source_target_permutation,798,xi_star_r2,0.035608734429205646
within_source_target_permutation,799,lag_family_full_r2,0.4364400296243576
source_block_target_permutation,799,lag_family_full_r2,0.285361500453045
lag_covariance_surrogate_features,799,lag_family_full_r2,0.17022341311406342
within_source_target_permutation,799,xi_star_r2,0.06916974933424813
within_source_target_permutation,800,lag_family_full_r2,0.4818970950073438
source_block_target_permutation,800,lag_family_full_r2,0.13315965048743772
lag_covariance_surrogate_features,800,lag_family_full_r2,0.26203745299574865
within_source_target_permutation,800,xi_star_r2,0.01472688275316647
within_source_target_permutation,801,lag_family_full_r2,0.5082249255338249
source_block_target_permutation,801,lag_family_full_r2,0.30980228930585374
lag_covariance_surrogate_features,801,lag_family_full_r2,0.12417948703098314
within_source_target_permutation,801,xi_star_r2,0.03218322864546941
within_source_target_permutation,802,lag_family_full_r2,0.5010681969640933
source_block_target_permutation,802,lag_family_full_r2,0.3303530155858718
lag_covariance_surrogate_features,802,lag_family_full_r2,0.10527297404156455
within_source_target_permutation,802,xi_star_r2,0.04556404454042495
within_source_target_permutation,803,lag_family_full_r2,0.4976949676851383
source_block_target_permutation,803,lag_family_full_r2,0.5576166972619077
lag_covariance_surrogate_features,803,lag_family_full_r2,0.14008571065291753
within_source_target_permutation,803,xi_star_r2,0.10637873536912135
within_source_target_permutation,804,lag_family_full_r2,0.4670228022732449
source_block_target_permutation,804,lag_family_full_r2,0.37351675185711886
lag_covariance_surrogate_features,804,lag_family_full_r2,0.045129938709151274
within_source_target_permutation,804,xi_star_r2,0.1441414891883821
within_source_target_permutation,805,lag_family_full_r2,0.5748924966228784
source_block_target_permutation,805,lag_family_full_r2,0.412672384100228
lag_covariance_surrogate_features,805,lag_family_full_r2,0.10033093982680019
within_source_target_permutation,805,xi_star_r2,0.03785700560982941
within_source_target_permutation,806,lag_family_full_r2,0.41682128871217616
source_block_target_permutation,806,lag_family_full_r2,0.4678069156925406
lag_covariance_surrogate_features,806,lag_family_full_r2,0.3282896256038046
within_source_target_permutation,806,xi_star_r2,0.02177060525858676
within_source_target_permutation,807,lag_family_full_r2,0.5039964401707744
source_block_target_permutation,807,lag_family_full_r2,0.29507108796601733
lag_covariance_surrogate_features,807,lag_family_full_r2,0.026127376496201893
within_source_target_permutation,807,xi_star_r2,0.046527585171983854
within_source_target_permutation,808,lag_family_full_r2,0.40252250767658637
source_block_target_permutation,808,lag_family_full_r2,0.3959594143608267
lag_covariance_surrogate_features,808,lag_family_full_r2,0.1078288997218958
within_source_target_permutation,808,xi_star_r2,0.00917443872576329
within_source_target_permutation,809,lag_family_full_r2,0.5837787845202622
source_block_target_permutation,809,lag_family_full_r2,0.17447228411554094
lag_covariance_surrogate_features,809,lag_family_full_r2,0.24003098554380953
within_source_target_permutation,809,xi_star_r2,0.07138979147991131
within_source_target_permutation,810,lag_family_full_r2,0.5488865819407185
source_block_target_permutation,810,lag_family_full_r2,0.3396075885469464
lag_covariance_surrogate_features,810,lag_family_full_r2,0.06260616238417849
within_source_target_permutation,810,xi_star_r2,0.00827134939680596
within_source_target_permutation,811,lag_family_full_r2,0.5168970196974606
source_block_target_permutation,811,lag_family_full_r2,0.47458769718887517
lag_covariance_surrogate_features,811,lag_family_full_r2,0.026245548901177806
within_source_target_permutation,811,xi_star_r2,0.020036696361004247
within_source_target_permutation,812,lag_family_full_r2,0.4367218028707335
source_block_target_permutation,812,lag_family_full_r2,0.38621648109434037
lag_covariance_surrogate_features,812,lag_family_full_r2,0.27190444276979264
within_source_target_permutation,812,xi_star_r2,0.031001038160916705
within_source_target_permutation,813,lag_family_full_r2,0.3972051318798214
source_block_target_permutation,813,lag_family_full_r2,0.5383326334874744
lag_covariance_surrogate_features,813,lag_family_full_r2,0.11226248230952851
within_source_target_permutation,813,xi_star_r2,0.02067585015992901
within_source_target_permutation,814,lag_family_full_r2,0.6066099185700102
source_block_target_permutation,814,lag_family_full_r2,0.5307177554004879
lag_covariance_surrogate_features,814,lag_family_full_r2,0.24141810139802222
within_source_target_permutation,814,xi_star_r2,0.003068776192892475
within_source_target_permutation,815,lag_family_full_r2,0.5356802660691118
source_block_target_permutation,815,lag_family_full_r2,0.4244018514205221
lag_covariance_surrogate_features,815,lag_family_full_r2,0.1698445864776832
within_source_target_permutation,815,xi_star_r2,0.00638547128663447
within_source_target_permutation,816,lag_family_full_r2,0.526277969122559
source_block_target_permutation,816,lag_family_full_r2,0.2770956377143329
lag_covariance_surrogate_features,816,lag_family_full_r2,0.17575025209073736
within_source_target_permutation,816,xi_star_r2,0.02715642487952563
within_source_target_permutation,817,lag_family_full_r2,0.5317969123916746
source_block_target_permutation,817,lag_family_full_r2,0.3717424066128229
lag_covariance_surrogate_features,817,lag_family_full_r2,0.07286818632386749
within_source_target_permutation,817,xi_star_r2,0.04254047268037253
within_source_target_permutation,818,lag_family_full_r2,0.5169721838162172
source_block_target_permutation,818,lag_family_full_r2,0.33149873895686854
lag_covariance_surrogate_features,818,lag_family_full_r2,0.1005673506057001
within_source_target_permutation,818,xi_star_r2,0.05766894934275624
within_source_target_permutation,819,lag_family_full_r2,0.4238721628479085
source_block_target_permutation,819,lag_family_full_r2,0.3200339757425611
lag_covariance_surrogate_features,819,lag_family_full_r2,0.060733682317452464
within_source_target_permutation,819,xi_star_r2,0.012586724229540769
within_source_target_permutation,820,lag_family_full_r2,0.5190691975368453
source_block_target_permutation,820,lag_family_full_r2,0.3689468917038833
lag_covariance_surrogate_features,820,lag_family_full_r2,0.18653175149536194
within_source_target_permutation,820,xi_star_r2,0.021031890064425518
within_source_target_permutation,821,lag_family_full_r2,0.5407243042860188
source_block_target_permutation,821,lag_family_full_r2,0.3725540694003019
lag_covariance_surrogate_features,821,lag_family_full_r2,0.2751837432056152
within_source_target_permutation,821,xi_star_r2,0.002051649170234371
within_source_target_permutation,822,lag_family_full_r2,0.5807433071731551
source_block_target_permutation,822,lag_family_full_r2,0.3471836074319896
lag_covariance_surrogate_features,822,lag_family_full_r2,0.24948290793693972
within_source_target_permutation,822,xi_star_r2,0.037818649313920316
within_source_target_permutation,823,lag_family_full_r2,0.46414964028871697
source_block_target_permutation,823,lag_family_full_r2,0.5282285989774745
lag_covariance_surrogate_features,823,lag_family_full_r2,0.19666851848223477
within_source_target_permutation,823,xi_star_r2,0.015594557869706538
within_source_target_permutation,824,lag_family_full_r2,0.4273326552934461
source_block_target_permutation,824,lag_family_full_r2,0.2889034537938935
lag_covariance_surrogate_features,824,lag_family_full_r2,0.17389299505969436
within_source_target_permutation,824,xi_star_r2,0.023527246861123396
within_source_target_permutation,825,lag_family_full_r2,0.4987352359031605
source_block_target_permutation,825,lag_family_full_r2,0.37260666934581377
lag_covariance_surrogate_features,825,lag_family_full_r2,0.09163669160662624
within_source_target_permutation,825,xi_star_r2,0.03883410825122613
within_source_target_permutation,826,lag_family_full_r2,0.5431174096371512
source_block_target_permutation,826,lag_family_full_r2,0.24434475736810202
lag_covariance_surrogate_features,826,lag_family_full_r2,0.25208105152206084
within_source_target_permutation,826,xi_star_r2,0.0024781654491854432
within_source_target_permutation,827,lag_family_full_r2,0.5471163646231694
source_block_target_permutation,827,lag_family_full_r2,0.3459397839581303
lag_covariance_surrogate_features,827,lag_family_full_r2,0.0667095481330674
within_source_target_permutation,827,xi_star_r2,0.0259804658659194
within_source_target_permutation,828,lag_family_full_r2,0.5015483114093369
source_block_target_permutation,828,lag_family_full_r2,0.30044582873381565
lag_covariance_surrogate_features,828,lag_family_full_r2,0.10044044916808537
within_source_target_permutation,828,xi_star_r2,0.04892545097564971
within_source_target_permutation,829,lag_family_full_r2,0.6523186435695414
source_block_target_permutation,829,lag_family_full_r2,0.6045195161960042
lag_covariance_surrogate_features,829,lag_family_full_r2,0.1355581145780581
within_source_target_permutation,829,xi_star_r2,0.09689207426987012
within_source_target_permutation,830,lag_family_full_r2,0.5648680627295805
source_block_target_permutation,830,lag_family_full_r2,0.46989953168330956
lag_covariance_surrogate_features,830,lag_family_full_r2,0.050900222330169664
within_source_target_permutation,830,xi_star_r2,0.04749324523092313
within_source_target_permutation,831,lag_family_full_r2,0.4412590793080461
source_block_target_permutation,831,lag_family_full_r2,0.4836729756813477
lag_covariance_surrogate_features,831,lag_family_full_r2,0.08726570936292888
within_source_target_permutation,831,xi_star_r2,0.0008746100956126268
within_source_target_permutation,832,lag_family_full_r2,0.41141645257871773
source_block_target_permutation,832,lag_family_full_r2,0.37408091134955923
lag_covariance_surrogate_features,832,lag_family_full_r2,0.051574051079755434
within_source_target_permutation,832,xi_star_r2,0.005174159583605786
within_source_target_permutation,833,lag_family_full_r2,0.551595429942378
source_block_target_permutation,833,lag_family_full_r2,0.31304726833001084
lag_covariance_surrogate_features,833,lag_family_full_r2,0.15022621706829442
within_source_target_permutation,833,xi_star_r2,0.09108994928077885
within_source_target_permutation,834,lag_family_full_r2,0.4641787638283087
source_block_target_permutation,834,lag_family_full_r2,0.3652808372185229
lag_covariance_surrogate_features,834,lag_family_full_r2,0.18364885945511533
within_source_target_permutation,834,xi_star_r2,0.08446425391495016
within_source_target_permutation,835,lag_family_full_r2,0.46956590976549106
source_block_target_permutation,835,lag_family_full_r2,0.3042362119646572
lag_covariance_surrogate_features,835,lag_family_full_r2,0.10814428799568931
within_source_target_permutation,835,xi_star_r2,0.003955693879233668
within_source_target_permutation,836,lag_family_full_r2,0.5034565404930784
source_block_target_permutation,836,lag_family_full_r2,0.24546450757534088
lag_covariance_surrogate_features,836,lag_family_full_r2,0.23870403865145828
within_source_target_permutation,836,xi_star_r2,0.012959099675868724
within_source_target_permutation,837,lag_family_full_r2,0.7598283724591889
source_block_target_permutation,837,lag_family_full_r2,0.4156390504687191
lag_covariance_surrogate_features,837,lag_family_full_r2,0.1564916993004517
within_source_target_permutation,837,xi_star_r2,0.12645683182108547
within_source_target_permutation,838,lag_family_full_r2,0.48221069387632975
source_block_target_permutation,838,lag_family_full_r2,0.2786974343581291
lag_covariance_surrogate_features,838,lag_family_full_r2,0.16332949540471486
within_source_target_permutation,838,xi_star_r2,0.02427396594383502
within_source_target_permutation,839,lag_family_full_r2,0.5027578613109228
source_block_target_permutation,839,lag_family_full_r2,0.4563286875608765
lag_covariance_surrogate_features,839,lag_family_full_r2,0.1254207011540912
within_source_target_permutation,839,xi_star_r2,0.06868555638008245
within_source_target_permutation,840,lag_family_full_r2,0.6349852128960585
source_block_target_permutation,840,lag_family_full_r2,0.2299843041235965
lag_covariance_surrogate_features,840,lag_family_full_r2,0.09985679847823703
within_source_target_permutation,840,xi_star_r2,0.010095211165623619
within_source_target_permutation,841,lag_family_full_r2,0.5087614127243774
source_block_target_permutation,841,lag_family_full_r2,0.42843320110008987
lag_covariance_surrogate_features,841,lag_family_full_r2,0.09685778254948119
within_source_target_permutation,841,xi_star_r2,0.019963143120513505
within_source_target_permutation,842,lag_family_full_r2,0.4176621523001146
source_block_target_permutation,842,lag_family_full_r2,0.5467623922920374
lag_covariance_surrogate_features,842,lag_family_full_r2,0.20780711249331552
within_source_target_permutation,842,xi_star_r2,0.11884151990073877
within_source_target_permutation,843,lag_family_full_r2,0.4318599565753253
source_block_target_permutation,843,lag_family_full_r2,0.39325760073074767
lag_covariance_surrogate_features,843,lag_family_full_r2,0.09325914175401528
within_source_target_permutation,843,xi_star_r2,0.03131308714489289
within_source_target_permutation,844,lag_family_full_r2,0.5984182207933513
source_block_target_permutation,844,lag_family_full_r2,0.39414463337183503
lag_covariance_surrogate_features,844,lag_family_full_r2,0.15203736088353048
within_source_target_permutation,844,xi_star_r2,0.03747150636085361
within_source_target_permutation,845,lag_family_full_r2,0.5398723284501152
source_block_target_permutation,845,lag_family_full_r2,0.12171589809885053
lag_covariance_surrogate_features,845,lag_family_full_r2,0.09562832212076477
within_source_target_permutation,845,xi_star_r2,0.016931567469210207
within_source_target_permutation,846,lag_family_full_r2,0.3984084953528675
source_block_target_permutation,846,lag_family_full_r2,0.34870428290057576
lag_covariance_surrogate_features,846,lag_family_full_r2,0.054089678107771655
within_source_target_permutation,846,xi_star_r2,0.10592883535747621
within_source_target_permutation,847,lag_family_full_r2,0.583929666891263
source_block_target_permutation,847,lag_family_full_r2,0.5631879927983335
lag_covariance_surrogate_features,847,lag_family_full_r2,0.12012205161604217
within_source_target_permutation,847,xi_star_r2,0.0014694112344623145
within_source_target_permutation,848,lag_family_full_r2,0.5408764839638677
source_block_target_permutation,848,lag_family_full_r2,0.23653659567905938
lag_covariance_surrogate_features,848,lag_family_full_r2,0.18369231917628237
within_source_target_permutation,848,xi_star_r2,0.0011779504770053073
within_source_target_permutation,849,lag_family_full_r2,0.467501672931534
source_block_target_permutation,849,lag_family_full_r2,0.4621588138619639
lag_covariance_surrogate_features,849,lag_family_full_r2,0.04616115402742693
within_source_target_permutation,849,xi_star_r2,0.0035544314489917017
within_source_target_permutation,850,lag_family_full_r2,0.5760562889560732
source_block_target_permutation,850,lag_family_full_r2,0.2807325833903074
lag_covariance_surrogate_features,850,lag_family_full_r2,0.206834369222904
within_source_target_permutation,850,xi_star_r2,0.0014456869069728873
within_source_target_permutation,851,lag_family_full_r2,0.5065825157956549
source_block_target_permutation,851,lag_family_full_r2,0.28013875685486567
lag_covariance_surrogate_features,851,lag_family_full_r2,0.05551820951461317
within_source_target_permutation,851,xi_star_r2,0.006767521827193312
within_source_target_permutation,852,lag_family_full_r2,0.49028533284196396
source_block_target_permutation,852,lag_family_full_r2,0.3373857592094215
lag_covariance_surrogate_features,852,lag_family_full_r2,0.18407010849138028
within_source_target_permutation,852,xi_star_r2,0.028388589591355262
within_source_target_permutation,853,lag_family_full_r2,0.6823430063481732
source_block_target_permutation,853,lag_family_full_r2,0.3931798536497435
lag_covariance_surrogate_features,853,lag_family_full_r2,0.10968685111607634
within_source_target_permutation,853,xi_star_r2,0.18911843269272355
within_source_target_permutation,854,lag_family_full_r2,0.5543402754396023
source_block_target_permutation,854,lag_family_full_r2,0.1888123943492146
lag_covariance_surrogate_features,854,lag_family_full_r2,0.19228412712043097
within_source_target_permutation,854,xi_star_r2,0.045469644423676514
within_source_target_permutation,855,lag_family_full_r2,0.47962228433863363
source_block_target_permutation,855,lag_family_full_r2,0.41640052779269743
lag_covariance_surrogate_features,855,lag_family_full_r2,0.10996067906609641
within_source_target_permutation,855,xi_star_r2,0.008738647163068713
within_source_target_permutation,856,lag_family_full_r2,0.5438348621309941
source_block_target_permutation,856,lag_family_full_r2,0.27275349122748893
lag_covariance_surrogate_features,856,lag_family_full_r2,0.1408736593283081
within_source_target_permutation,856,xi_star_r2,0.026821167151009573
within_source_target_permutation,857,lag_family_full_r2,0.50951362156305
source_block_target_permutation,857,lag_family_full_r2,0.45071580730731897
lag_covariance_surrogate_features,857,lag_family_full_r2,0.24668644472853984
within_source_target_permutation,857,xi_star_r2,0.01571991299422837
within_source_target_permutation,858,lag_family_full_r2,0.49543182109054396
source_block_target_permutation,858,lag_family_full_r2,0.2878641219015069
lag_covariance_surrogate_features,858,lag_family_full_r2,0.16596103180052524
within_source_target_permutation,858,xi_star_r2,0.0714782037764875
within_source_target_permutation,859,lag_family_full_r2,0.49725207329265886
source_block_target_permutation,859,lag_family_full_r2,0.31501258742675287
lag_covariance_surrogate_features,859,lag_family_full_r2,0.12021045175148415
within_source_target_permutation,859,xi_star_r2,0.08036555753607078
within_source_target_permutation,860,lag_family_full_r2,0.6371096788711297
source_block_target_permutation,860,lag_family_full_r2,0.4764322778589112
lag_covariance_surrogate_features,860,lag_family_full_r2,0.1896186688994035
within_source_target_permutation,860,xi_star_r2,0.0973013809615364
within_source_target_permutation,861,lag_family_full_r2,0.5691495712939101
source_block_target_permutation,861,lag_family_full_r2,0.4929245055626895
lag_covariance_surrogate_features,861,lag_family_full_r2,0.027912264962788536
within_source_target_permutation,861,xi_star_r2,0.02657920632001287
within_source_target_permutation,862,lag_family_full_r2,0.5021239712077018
source_block_target_permutation,862,lag_family_full_r2,0.30660410680154304
lag_covariance_surrogate_features,862,lag_family_full_r2,0.11037243916732598
within_source_target_permutation,862,xi_star_r2,0.01907783606282054
within_source_target_permutation,863,lag_family_full_r2,0.5555255757052087
source_block_target_permutation,863,lag_family_full_r2,0.6776005848455555
lag_covariance_surrogate_features,863,lag_family_full_r2,0.06809090419144459
within_source_target_permutation,863,xi_star_r2,0.049947901418194385
within_source_target_permutation,864,lag_family_full_r2,0.4579643578634198
source_block_target_permutation,864,lag_family_full_r2,0.48514456306445
lag_covariance_surrogate_features,864,lag_family_full_r2,0.14717014485345037
within_source_target_permutation,864,xi_star_r2,0.022275786209971504
within_source_target_permutation,865,lag_family_full_r2,0.6227673806020178
source_block_target_permutation,865,lag_family_full_r2,0.07556866347044122
lag_covariance_surrogate_features,865,lag_family_full_r2,0.2102963226907868
within_source_target_permutation,865,xi_star_r2,0.14883882707503282
within_source_target_permutation,866,lag_family_full_r2,0.5563142648037657
source_block_target_permutation,866,lag_family_full_r2,0.3050505911331678
lag_covariance_surrogate_features,866,lag_family_full_r2,0.20312688681273205
within_source_target_permutation,866,xi_star_r2,0.017798674551321114
within_source_target_permutation,867,lag_family_full_r2,0.5946556997191785
source_block_target_permutation,867,lag_family_full_r2,0.5043664753153105
lag_covariance_surrogate_features,867,lag_family_full_r2,0.12798111883814656
within_source_target_permutation,867,xi_star_r2,0.05636207059542886
within_source_target_permutation,868,lag_family_full_r2,0.4874358524334774
source_block_target_permutation,868,lag_family_full_r2,0.5088076907517493
lag_covariance_surrogate_features,868,lag_family_full_r2,0.13589992302721898
within_source_target_permutation,868,xi_star_r2,0.019607665146695763
within_source_target_permutation,869,lag_family_full_r2,0.5385823878006417
source_block_target_permutation,869,lag_family_full_r2,0.20154765374221117
lag_covariance_surrogate_features,869,lag_family_full_r2,0.2145881957998944
within_source_target_permutation,869,xi_star_r2,1.666899992813775e-06
