station_id,tile_id,country,river,station,latitude,longitude,catchment_area_km2,point_geometry_available,polygon_geometry_available,geometry_readiness
5204112,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,TARCUTTA CREEK,HRS OLD BORAMBOLA,-35.1639,147.6543,1653.0,True,False,station_point_only
5204120,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,ABERCROMBIE RIVER,HRS HADLEY NO.2,-34.1128,149.5978,1630.0,True,False,station_point_only
5204122,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,BOOROWA RIVER,HRS PROSSERS CROSSING,-34.1441,148.8101,1552.0,True,False,station_point_only
5204162,LAT-030.0_-020.0_LON+0150.0_+0160.0,AU,MOLE RIVER,HRS DONALDSON,-29.017,151.5986,1592.0,True,False,station_point_only
5204169,LAT-030.0_-020.0_LON+0150.0_+0160.0,AU,MACINTYRE CREEK,HRS WALLANGRA,-29.2642,150.8984,2134.0,True,False,station_point_only
5204170,LAT-040.0_-030.0_LON+0150.0_+0160.0,AU,NAMOI RIVER,HRS NORTH CUERINDI,-30.6784993,150.7784993,2532.0,True,False,station_point_only
5204183,LAT-030.0_-020.0_LON+0150.0_+0160.0,AU,HORTON RIVER,HRS RIDER (KILLARA),-29.83,150.35,1955.0,True,False,station_point_only
5204210,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,BELL RIVER,NEWREA,-32.6808,148.9478,1628.0,True,False,station_point_only
5204225,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,CASTLEREAGH RIVER,HRS HIDDEN VALLEY,-31.4197,149.3103,1154.0,True,False,station_point_only
5204229,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,TALBRAGAR RIVER,HRS ELONG ELONG,-32.0939,149.0598,3187.0,True,False,station_point_only
5204243,LAT-030.0_-020.0_LON+0140.0_+0150.0,AU,PAROO RIVER,HRS WILLARRA CROSSING,-29.23875,144.455339,35239.0,True,False,station_point_only
5204300,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,LACHLAN RIVER,BOOLIGAL,-33.8695,144.881,55900.0,True,False,station_point_only
5204301,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,LACHLAN RIVER,FORBES (COTTONS WEIR),-33.4108,147.991,19000.0,True,False,station_point_only
5204302,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,LACHLAN RIVER,D/S WYANGALA,-33.9825,148.936,8290.0,True,False,station_point_only
5204303,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,LACHLAN RIVER,NARRAWA,-34.3973,149.091,2240.0,True,False,station_point_only
5204401,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,MACQUARIE RIVER,D/S BURRENDONG DAM,-32.6332,149.081,13980.0,True,False,station_point_only
5204452,LAT-030.0_-020.0_LON+0140.0_+0150.0,AU,BARWON RIVER,MOGIL MOGIL,-29.353,148.689,64800.0,True,False,station_point_only
5204460,LAT-030.0_-020.0_LON+0140.0_+0150.0,AU,CULGOA RIVER,BRENDA,-29.0296,147.313,82162.14,True,False,station_point_only
5302110,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,TAMBO RIVER,D/S RAMROD CREEK,-37.6725,147.87,2681.0,True,False,station_point_only
5302229,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,SNOWY RIVER,JARRAHMOND,-37.6611,148.361,13421.0,True,False,station_point_only
5302242,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,MITCHELL RIVER,GLENALADALE,-37.7636,147.375,3903.0,True,False,station_point_only
5302246,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,WONNANGATTA RIVER,HRS CROOKED RIVER,-37.40625,147.08875,1100.0,True,False,station_point_only
5302255,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,AVON RIVER,STRATFORD,-37.9686,147.076,1485.0,True,False,station_point_only
5302270,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,TARWIN RIVER,HRS MEENIYAN,-38.582,145.99,1071.0,True,False,station_point_only
5302313,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,WOADY YALOAK RIVER,HRS CRESSY (YARIMA),-38.012,143.64,1166.0,True,False,station_point_only
5302365,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,HOPKINS RIVER,HOPKINS FALLS,-38.3354,142.625,8355.0,True,False,station_point_only
5302400,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,GLENELG RIVER,DARTMOOR,-37.9247,141.281,11914.0,True,False,station_point_only
5304065,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,CAMPASPE RIVER,BARNADOWN,-36.6292,144.555,2528.0,True,False,station_point_only
5304080,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,AVOCA RIVER,COONOOER,-36.4379661,143.29875,2677.0,True,False,station_point_only
5304165,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,WIMMERA RIVER,HRS GLENORCHY WEIR TAIL GAUGE,-36.909,142.64,1976.0,True,False,station_point_only
5402390,LAT-040.0_-030.0_LON+0140.0_+0150.0,AU,MOSQUITO CREEK,HRS STRUAN,-37.09375,140.776,1550.0,True,False,station_point_only
5405080,LAT-040.0_-030.0_LON+0130.0_+0140.0,AU,RIVER BROUGHTON,HRS MOOROOLA,-33.5331,138.5181,2464.0,True,False,station_point_only
5606030,LAT-040.0_-030.0_LON+0110.0_+0120.0,AU,KALGAN RIVER,HRS STEVENS FARM,-34.8861,118.0,2433.0,True,False,station_point_only
5606040,LAT-040.0_-030.0_LON+0110.0_+0120.0,AU,KENT RIVER,HRS STYX JUNCTION,-34.8882125,117.0867875,1786.0,True,False,station_point_only
5606041,LAT-040.0_-030.0_LON+0110.0_+0120.0,AU,KENT RIVER,HRS ROCKY GLEN,-34.6227,117.0353,1072.0,True,False,station_point_only
5606047,LAT-040.0_-030.0_LON+0110.0_+0120.0,AU,HAY RIVER,HRS SUNNY GLEN,-34.9108,117.4783,1240.0,True,False,station_point_only
5606050,LAT-040.0_-030.0_LON+0110.0_+0120.0,AU,WARREN RIVER,HRS BARKER ROAD CROSSING,-34.5217,115.8994,4104.0,True,False,station_point_only
5606065,LAT-030.0_-020.0_LON+0110.0_+0120.0,AU,IRWIN RIVER,HRS MOUNTAIN BRIDGE,-29.238,115.0351,5224.0,True,False,station_point_only
5606071,LAT-040.0_-030.0_LON+0110.0_+0120.0,AU,WARREN RIVER,HRS WHEATLEY FARM,-34.3694,116.2777,2985.0,True,False,station_point_only
5606080,LAT-030.0_-020.0_LON+0110.0_+0120.0,AU,MURCHISON RIVER,EMU SPRINGS,-27.8567,114.547,86777.41,True,False,station_point_only
5606100,LAT-040.0_-030.0_LON+0110.0_+0120.0,AU,BLACKWOOD RIVER,DARRADUP,-34.0715,115.619,11593.04,True,False,station_point_only
5606122,LAT-040.0_-030.0_LON+0110.0_+0120.0,AU,COLLIE RIVER EAST,HRS COOLANGATTA FARM,-33.3303,116.2632,1331.0,True,False,station_point_only
5606136,LAT-040.0_-030.0_LON+0110.0_+0120.0,AU,HOTHAM RIVER,HRS MARRADONG RD BRIDGE,-32.8656,116.3981,3974.0,True,False,station_point_only
5606140,LAT-040.0_-030.0_LON+0110.0_+0120.0,AU,WILLIAMS RIVER,HRS SADDLEBACK ROAD BRIDGE,-32.9934,116.4278,1418.0,True,False,station_point_only
5606162,LAT-040.0_-030.0_LON+0110.0_+0120.0,AU,BROCKMAN RIVER,HRS YALLIAWIRRA,-31.6744,116.1178,1521.0,True,False,station_point_only
5606166,LAT-040.0_-030.0_LON+0110.0_+0120.0,AU,GIN GIN BROOK,HRS BOOKINE BOOKINE,-31.3194,115.627,1325.0,True,False,station_point_only
5607024,LAT-020.0_-010.0_LON+0120.0_+0130.0,AU,FITZROY RIVER,FITZROY CROSSING,-18.2963,125.5263,46350.0,True,False,station_point_only
5607080,LAT-030.0_-020.0_LON+0110.0_+0120.0,AU,MARILLANA CREEK,FLAT ROCKS,-22.7216,118.973,1369.5,True,False,station_point_only
5607200,LAT-030.0_-020.0_LON+0110.0_+0120.0,AU,GASCOYNE RIVER,HRS NINE MILE BRIDGE,-24.8276,113.7691,72902.0,True,False,station_point_only
5607201,LAT-030.0_-020.0_LON+0110.0_+0120.0,AU,GASCOYNE RIVER,HRS FISHY POOL,-24.9497,114.6442,71261.0,True,False,station_point_only
5607210,LAT-030.0_-020.0_LON+0110.0_+0120.0,AU,MINILYA RIVER,HRS MINILYA BRIDGE,-23.8163,114.0103,4642.0,True,False,station_point_only
5607400,LAT-030.0_-020.0_LON+0110.0_+0120.0,AU,ASHBURTON RIVER,NANUTARRA,-22.5443,115.499,71387.0,True,False,station_point_only
5607451,LAT-030.0_-020.0_LON+0110.0_+0120.0,AU,FORTESCUE RIVER,HRS NEWMAN,-23.4014,119.7943,2877.0,True,False,station_point_only
5607500,LAT-030.0_-020.0_LON+0110.0_+0120.0,AU,DEGREY RIVER,HRS COOLENAR POOL,-20.3114,119.249,53323.0,True,False,station_point_only
5607520,LAT-030.0_-020.0_LON+0110.0_+0120.0,AU,SHAW RIVER,HRS NORTH POLE MINE,-21.0943,119.3173,6503.0,True,False,station_point_only
5608093,LAT-020.0_-010.0_LON+0120.0_+0130.0,AU,WILSON RIVER,HRS ODONNELL RANGE,-16.6475,128.0925,2515.0,True,False,station_point_only
5608095,LAT-020.0_-010.0_LON+0120.0_+0130.0,AU,ORD RIVER,HRS OLD ORD HOMESTEAD,-17.3738,128.8537,19587.0,True,False,station_point_only
5608098,LAT-020.0_-010.0_LON+0120.0_+0130.0,AU,DUNHAM RIVER,HRS DUNHAM GORGE,-16.1863,128.3,1637.0,True,False,station_point_only
5708094,LAT-020.0_-010.0_LON+0120.0_+0130.0,AU,NEGRI RIVER,HRS MISTAKE CK HOMESTEAD,-17.1775,129.0925,7490.0,True,False,station_point_only
5708110,LAT-020.0_-010.0_LON+0130.0_+0140.0,AU,VICTORIA RIVER,COOLIBAH HOMESTEAD,-15.5515,130.964,44900.0,True,False,station_point_only
5708125,LAT-020.0_-010.0_LON+0130.0_+0140.0,AU,EAST BAINES RIVER,HRS VICTORIA HIGHWAY,-15.76625,130.03375,2443.0,True,False,station_point_only
5708141,LAT-020.0_-010.0_LON+0130.0_+0140.0,AU,DALY RIVER,HRS U/S DORISVALE CROSSING,-14.3633,131.5737,33227.0,True,False,station_point_only
5708142,LAT-020.0_-010.0_LON+0130.0_+0140.0,AU,KATHERINE RIVER,HRS RAILWAY BRIDGE,-14.4633,132.2567,8357.0,True,False,station_point_only
5708143,LAT-020.0_-010.0_LON+0130.0_+0140.0,AU,FERGUSSON RIVER,HRS OLD RAILWAY BRIDGE,-14.0712,131.9762,1679.0,True,False,station_point_only
5708145,LAT-020.0_-010.0_LON+0130.0_+0140.0,AU,DALY RIVER,HRS MOUNT NANCAR,-13.83085,130.73585,47652.0,True,False,station_point_only
5708170,LAT-020.0_-010.0_LON+0130.0_+0140.0,AU,FINNISS RIVER,HRS GITCHAMS,-12.9696,130.7621,1041.0,True,False,station_point_only
5709100,LAT-020.0_-010.0_LON+0130.0_+0140.0,AU,ROPER RIVER,RED ROCK,-14.6968,134.422,47400.0,True,False,station_point_only
5709105,LAT-020.0_-010.0_LON+0130.0_+0140.0,AU,ELSEY CREEK,HRS WARLOCH PONDS,-15.0854,133.1229,6784.0,True,False,station_point_only
5709110,LAT-020.0_-010.0_LON+0130.0_+0140.0,AU,MCARTHUR RIVER,M.I.M. PUMP,-16.4519,136.085,10400.0,True,False,station_point_only
5709111,LAT-020.0_-010.0_LON+0130.0_+0140.0,AU,MCARTHUR RIVER,HRS BAILEYS GRAVE,-16.778,135.75625,4261.0,True,False,station_point_only
5710050,LAT-030.0_-020.0_LON+0130.0_+0140.0,AU,HUGH RIVER,HRS SOUTH ROAD CROSSING,-24.35332906,133.4333291,3324.0,True,False,station_point_only
5803179,LAT-050.0_-040.0_LON+0140.0_+0150.0,AU,SOUTH ESK RIVER,HRS ABOVE MACQUARIE RIVER,-41.5983,147.2033,3285.0,True,False,station_point_only
5803180,LAT-050.0_-040.0_LON+0140.0_+0150.0,AU,SOUTH ESK RIVER,U/S MACQUARIE RIVER (PERTH),-41.5971,147.204,3278.0,True,False,station_point_only
5863110,LAT-040.0_-030.0_LON+0170.0_+0180.0,NZ,WHAKATANE RIVER,WHAKATANE,-38.00514122,176.9951099,1557.0,True,False,station_point_only
5863120,LAT-040.0_-030.0_LON+0170.0_+0180.0,NZ,RANGITAIKI RIVER,MURUPARA,-38.4601,176.6995,1184.0,True,False,station_point_only
5864200,LAT-040.0_-030.0_LON+0170.0_+0180.0,NZ,WAIPAOA RIVER,KANAKANAIA CABLEWAY,-38.46160072,177.8756047,1580.0,True,False,station_point_only
5864300,LAT-040.0_-030.0_LON+0170.0_+0180.0,NZ,NGARURORO RIVER,CHESTERHOPE BRIDGE,-39.5964198,176.872475,1994.0,True,False,station_point_only
5864331,LAT-040.0_-030.0_LON+0170.0_+0180.0,NZ,MOHAKA,RAUPUNGA,-39.07355376,177.1290903,2370.0,True,False,station_point_only
5864501,LAT-040.0_-030.0_LON+0170.0_+0180.0,NZ,TUKITUKI RIVER,RED BRIDGE,-39.71537984,176.9270242,2380.0,True,False,station_point_only
5865121,LAT-040.0_-030.0_LON+0170.0_+0180.0,NZ,RANGITIKEI RIVER,MANGAWEKA,-39.8108,175.8075,2787.0,True,False,station_point_only
5865300,LAT-040.0_-030.0_LON+0170.0_+0180.0,NZ,WAIKATO RIVER,NGARUAWAHIA CABLEWAY,-37.6527,175.1456,11395.0,True,False,station_point_only
5865301,LAT-040.0_-030.0_LON+0170.0_+0180.0,NZ,WAIKATO RIVER,REIDS FARM,-38.665,176.082,3305.0,True,False,station_point_only
5865309,LAT-040.0_-030.0_LON+0170.0_+0180.0,NZ,WAIKATO RIVER,MERCER,-37.28140252,175.0457228,13701.0,True,False,station_point_only
5865550,LAT-040.0_-030.0_LON+0170.0_+0180.0,NZ,ONGARUE RIVER,TARINGAMOTU,-38.863801,175.237669,1075.0,True,False,station_point_only
5865602,LAT-040.0_-030.0_LON+0170.0_+0180.0,NZ,WHANGANUI RIVER,TE REWA,-39.76939487,175.1618477,6617.0,True,False,station_point_only
5866150,LAT-050.0_-040.0_LON+0170.0_+0180.0,NZ,RAKAIA RIVER,FIGHTING HILL,-43.50604784,171.6358048,2560.0,True,False,station_point_only
5866300,LAT-050.0_-040.0_LON+0160.0_+0170.0,NZ,MATAURA RIVER,GORE HIGHWAY BRIDGE,-46.1,168.9493,3465.0,True,False,station_point_only
5866302,LAT-050.0_-040.0_LON+0160.0_+0170.0,NZ,MATAURA RIVER,SEAWARD DOWNS,-46.38951541,168.7971561,5109.0,True,False,station_point_only
5866500,LAT-050.0_-040.0_LON+0170.0_+0180.0,NZ,HURUNUI RIVER,MANDAMUS,-42.79038739,172.5415537,1060.0,True,False,station_point_only
5867250,LAT-050.0_-040.0_LON+0170.0_+0180.0,NZ,MOTUEKA RIVER,WOODSTOCK,-41.25789763,172.8223649,1750.0,True,False,station_point_only
5867350,LAT-050.0_-040.0_LON+0170.0_+0180.0,NZ,KARAMEA RIVER,GORGE,-41.25420479,172.2201884,1160.0,True,False,station_point_only
5867510,LAT-050.0_-040.0_LON+0160.0_+0170.0,NZ,HAAST RIVER,ROARING BILLY,-43.94254589,169.2973857,1020.0,True,False,station_point_only
5867700,LAT-050.0_-040.0_LON+0170.0_+0180.0,NZ,GREY RIVER / MAWHERANUI,DOBSON,-42.45299351,171.2991349,3830.0,True,False,station_point_only
5868050,LAT-050.0_-040.0_LON+0160.0_+0170.0,NZ,CLUTHA RIVER / MATAU BRANCH,CLYDE,-45.1995,169.3239,12018.0,True,False,station_point_only
5868100,LAT-050.0_-040.0_LON+0160.0_+0170.0,NZ,CLUTHA RIVER / MATAU BRANCH,BALCLUTHA,-46.23727971,169.7479827,20582.0,True,False,station_point_only
5869401,LAT-050.0_-040.0_LON+0160.0_+0170.0,NZ,WAIAU RIVER,QUEENS REACH,-45.4799,167.6852,3124.0,True,False,station_point_only
5870600,LAT-050.0_-040.0_LON+0170.0_+0180.0,NZ,BULLER RIVER,TE KUHA,-41.83424909,171.6993604,6350.0,True,False,station_point_only
5870655,LAT-050.0_-040.0_LON+0170.0_+0180.0,NZ,BULLER RIVER,LONGFORD,-41.76348777,172.3863969,1410.0,True,False,station_point_only
6113050,LAT+030.0_+040.0_LON-0010.0_+0000.0,PT,TAGUS RIVER,ALMOUROL,39.461,-8.375,67482.3,True,False,station_point_only
6116200,LAT+030.0_+040.0_LON-0010.0_+0000.0,PT,RIO GUADIANA,PULO DO LOBO,37.803,-7.633,61884.92,True,False,station_point_only
6119030,LAT+040.0_+050.0_LON-0010.0_+0000.0,FR,GAVE D'OLORON,OLORON-SAINTE-MARIE (OLORON-SNCF),43.19954477,-0.608088391,1100.0,True,False,station_point_only
6119035,LAT+040.0_+050.0_LON-0010.0_+0000.0,FR,AULNE,CHATEAUNEUF-DU-FAOU,48.16507936,-3.861513469,1224.8,True,False,station_point_only
6119135,LAT+040.0_+050.0_LON-0010.0_+0000.0,FR,LAY,MAREUIL-SUR-LAY-DISSAIS,46.53567796,-1.219646354,1044.0,True,False,station_point_only
6119190,LAT+040.0_+050.0_LON-0010.0_+0000.0,FR,ADOUR,AIRE-SUR-L'ADOUR,43.70389773,-0.261986653,2930.0,True,False,station_point_only
6119200,LAT+040.0_+050.0_LON-0010.0_+0000.0,FR,LEYRE,SALLES,44.54783862,-0.871323646,1650.0,True,False,station_point_only
6119235,LAT+040.0_+050.0_LON-0010.0_+0000.0,FR,MIDOUZE,CAMPAGNE,43.90763656,-0.659126536,2500.0,True,False,station_point_only
6119245,LAT+040.0_+050.0_LON-0010.0_+0000.0,FR,ADOUR,DAX ET A SAINT-VINCENT-DE-PAUL,43.73441321,-0.999516117,7830.0,True,False,station_point_only
6119250,LAT+040.0_+050.0_LON-0010.0_+0000.0,FR,GAVE DE PAU,SAINT-PE-DE-BIGORRE [RIEULHES],43.10255435,-0.143064531,1120.0,True,False,station_point_only
6121055,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,MEUSE,SAINT-MIHIEL,48.87099237,5.53063369,2540.0,True,False,station_point_only
6121065,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,MEUSE,STENAY,49.49434683,5.178850491,3919.0,True,False,station_point_only
6121240,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,CHIERS,CARIGNAN,49.6293679,5.158859906,1986.0,True,False,station_point_only
6122045,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,LOING,CHALETTE-SUR-LOING [GUE DE LANCY],48.0355053,2.732199928,2300.0,True,False,station_point_only
6122110,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,AISNE,MOURON,49.3080865,4.782841618,2280.0,True,False,station_point_only
6122120,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,SAULX,VITRY-EN-PERTHOIS,48.74615158,4.626324546,2100.0,True,False,station_point_only
6122141,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,OISE,SEMPIGNY,49.56039744,2.986516043,4316.0,True,False,station_point_only
6122190,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,SEREIN,CHABLIS,47.82306945,3.786570913,1119.0,True,False,station_point_only
6122240,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,LOING,EPISY,48.33670051,2.78724959,3900.0,True,False,station_point_only
6122245,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,AUBE,BLAINCOURT-SUR-AUBE,48.39475665,4.457205061,1640.0,True,False,station_point_only
6122250,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,AUBE,ARCIS-SUR-AUBE,48.53788178,4.14019337,3590.0,True,False,station_point_only
6122260,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,SEINE,PONT-SUR-SEINE,48.52376128,3.594745401,8760.0,True,False,station_point_only
6122275,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,CURE,ARCY-SUR-CURE,47.60264169,3.756718674,1182.0,True,False,station_point_only
6122280,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,YONNE,GURGY,47.87950822,3.544090774,3807.0,True,False,station_point_only
6122320,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,ARMANCON,BRIENON-SUR-ARMANCON,47.98573584,3.613182369,2982.0,True,False,station_point_only
6122325,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,EPTE,FOURGES,49.11950036,1.64482001,1403.0,True,False,station_point_only
6122355,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,ITON,NORMANVILLE,49.08057091,1.150897013,1031.0,True,False,station_point_only
6122360,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,EURE,LOUVIERS,49.22400387,1.177680812,5935.0,True,False,station_point_only
6122380,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,MARNE,FRIGNICOURT,48.70090266,4.587459406,3290.0,True,False,station_point_only
6122415,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,AIRE,CHEVIERES,49.33406905,4.903247318,1000.0,True,False,station_point_only
6122420,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,AISNE,GIVRY,49.49146287,4.538602338,2940.0,True,False,station_point_only
6122435,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,AISNE,BERRY-AU-BAC,49.40105056,3.900402917,5235.0,True,False,station_point_only
6122455,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,SERRE,PONT-A-BUCY,49.69226014,3.483904746,1637.0,True,False,station_point_only
6122460,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,OISE,CONDREN,49.62500328,3.280962989,3296.0,True,False,station_point_only
6122475,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,THERAIN,MAYSEL,49.26195818,2.378066713,1218.0,True,False,station_point_only
6123045,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,LOIRE,DIGOIN,46.478169,3.983035713,9315.0,True,False,station_point_only
6123065,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,ARROUX,ETANG-SUR-ARROUX,46.85145928,4.192479053,1798.0,True,False,station_point_only
6123085,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,ARROUX,DIGOIN,46.4949642,3.989245319,3166.0,True,False,station_point_only
6123095,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,LOIRE,GILLY-SUR-LOIRE,46.53802696,3.766202763,13007.0,True,False,station_point_only
6123115,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,LOIRE,NEVERS,46.98281237,3.165332168,17570.0,True,False,station_point_only
6123135,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,ALLIER,VIEILLE-BRIOUDE,45.26099113,3.408876799,2269.0,True,False,station_point_only
6123240,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,ALLIER,SAINT-YORRE,46.06203753,3.459087447,8940.0,True,False,station_point_only
6123250,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,INDRE,SAINT-CYRAN-DU-JAMBOT,47.01687172,1.127077888,1712.0,True,False,station_point_only
6123275,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,SIOULE,SAINT-POURCAIN-SUR-SIOULE,46.30925642,3.296513016,2458.0,True,False,station_point_only
6123280,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,ALLIER,MOULINS,46.56111743,3.325950839,12980.0,True,False,station_point_only
6123300,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,LOIRE,BLOIS,47.58495707,1.335147948,38320.0,True,False,station_point_only
6123305,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,LOIRE,ORLEANS,47.89796478,1.90452268,36970.0,True,False,station_point_only
6123370,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,CHER,TEILLET-ARGENTY,46.24148776,2.534815494,1600.0,True,False,station_point_only
6123385,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,VIENNE,SAINT-PRIEST-TAURION,45.88514409,1.404587064,1154.66,True,False,station_point_only
6123395,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,TAURION,SAINT-PRIEST-TAURION [LE CHAUVAN],45.90460012,1.409803703,1030.0,True,False,station_point_only
6123400,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,VIENNE,NOUATRE,47.0501015,0.544852523,19851.96,True,False,station_point_only
6123415,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,VIENNE,LUSSAC-LES-CHATEAUX,46.40462385,0.701432011,5538.97,True,False,station_point_only
6123445,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,CLAIN,VIVONNE [DANLOT],46.44009559,0.285916881,1806.22,True,False,station_point_only
6123450,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,CREUSE,FRESSELINES,46.37842745,1.679068889,1233.96,True,False,station_point_only
6123455,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,CLAIN,DISSAY,46.70257661,0.422729082,2883.22,True,False,station_point_only
6123485,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,CREUSE,CIRON [SCOURY],46.63248387,1.289223681,3333.96,True,False,station_point_only
6123490,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,GARTEMPE,MONTMORILLON,46.42327506,0.869246825,1867.37,True,False,station_point_only
6123495,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,CREUSE,LEUGNY,46.90953484,0.703836088,7996.09,True,False,station_point_only
6123535,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,SARTHE,NEUVILLE-SUR-SARTHE ET A SOUILLE [MONTREUIL],48.09007593,0.205741737,2716.0,True,False,station_point_only
6123545,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,HUISNE,MONTFORT-LE-GESNOIS [LA PECARDIERE],48.04159968,0.405299492,1890.0,True,False,station_point_only
6123575,LAT+040.0_+050.0_LON-0010.0_+0000.0,FR,SARTHE,SAINT-DENIS-D'ANJOU [BEFFES],47.80316022,-0.385896895,7380.0,True,False,station_point_only
6123580,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,LOIR,SAINT-MAUR-SUR-LE-LOIR,48.15165901,1.417776498,1160.0,True,False,station_point_only
6123600,LAT+040.0_+050.0_LON-0010.0_+0000.0,FR,LOIR,DURTAL,47.66949139,-0.245141568,7920.0,True,False,station_point_only
6123625,LAT+040.0_+050.0_LON-0010.0_+0000.0,FR,MAYENNE,SAINT-FRAIMBAULT-DE-PRIERES,48.35006392,-0.583996379,1851.0,True,False,station_point_only
6123635,LAT+040.0_+050.0_LON-0010.0_+0000.0,FR,MAYENNE,L'HUISSERIE [BONNE],48.0122615,-0.740834152,2890.0,True,False,station_point_only
6123655,LAT+040.0_+050.0_LON-0010.0_+0000.0,FR,MAYENNE,CHATEAU-GONTIER,47.81809076,-0.699220103,3910.0,True,False,station_point_only
6123710,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,ARROUX,RIGNY-SUR-ARROUX,46.53345529,4.032245821,2277.0,True,False,station_point_only
6124035,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,DORDOGNE,BORT-LES-ORGUES [EDF - QNR],45.41300085,2.499058088,1010.0,True,False,station_point_only
6124045,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,DORDOGNE,BRIVEZAC,45.0100114,1.853184743,5410.0,True,False,station_point_only
6124055,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,CERE,BIARS-SUR-CERE [BRETENOUX],44.91609944,1.838160866,1096.0,True,False,station_point_only
6124065,LAT+040.0_+050.0_LON+0000.0_+0010.0,FR,DORDOGNE,CENAC-ET-SAINT-JULIEN,44.80538805,1.204443623,8705.0,True,False,station_point_only
