response_definition,slice_type,slice_name,control_family,q_level,target_probability,lambda_threshold_discount,support_integrity_status,tiles,rows,high_flow_events,bootstrap_draws_requested,bootstrap_draws_valid,lambda_bootstrap_p05,lambda_bootstrap_p50,lambda_bootstrap_p95,lambda_positive_share,ci_status
mean_daily_mean_dis24,era,2010-2024,raw_state,0.95,0.1,0.9132231404958676,support_ok,130,21450,1054,100,0,,,,,ci_pending
mean_daily_mean_dis24,era,2010-2024,raw_state,0.95,0.15,0.578512396694215,support_ok,130,21450,1054,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,raw_state,0.975,0.05,0.8946280991735537,support_ok,130,21450,576,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,raw_state,0.975,0.1,0.4235537190082644,support_ok,130,21450,576,100,0,,,,,ci_pending
mean_daily_mean_dis24,era,2010-2024,raw_state,0.975,0.15,,invalid_lambda,130,21450,576,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,rain_persistence_matched,0.8,0.05,-0.006198347107438,support_ok,130,21450,4060,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,rain_persistence_matched,0.8,0.1,-0.006198347107438,support_ok,130,21450,4060,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,rain_persistence_matched,0.8,0.15,-0.006198347107438,support_ok,130,21450,4060,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,rain_persistence_matched,0.85,0.05,-0.006198347107438,support_ok,130,21450,3048,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,rain_persistence_matched,0.85,0.1,-0.006198347107438,support_ok,130,21450,3048,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,rain_persistence_matched,0.85,0.15,-0.006198347107438,support_ok,130,21450,3048,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,rain_persistence_matched,0.9,0.05,-0.006198347107438,support_ok,130,21450,2039,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,rain_persistence_matched,0.9,0.1,0.0020661157024793,support_ok,130,21450,2039,100,0,,,,,ci_pending
mean_daily_mean_dis24,era,2010-2024,rain_persistence_matched,0.9,0.15,0.6012396694214875,support_ok,130,21450,2039,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,rain_persistence_matched,0.925,0.05,-0.006198347107438,support_ok,130,21450,1526,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,rain_persistence_matched,0.925,0.1,0.4896694214876033,support_ok,130,21450,1526,100,0,,,,,ci_pending
mean_daily_mean_dis24,era,2010-2024,rain_persistence_matched,0.925,0.15,0.871900826446281,support_ok,130,21450,1526,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,rain_persistence_matched,0.95,0.05,0.0020661157024793,support_ok,130,21450,1054,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,rain_persistence_matched,0.95,0.1,0.8078512396694215,support_ok,130,21450,1054,100,0,,,,,ci_pending
mean_daily_mean_dis24,era,2010-2024,rain_persistence_matched,0.95,0.15,0.5103305785123966,support_ok,130,21450,1054,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,rain_persistence_matched,0.975,0.05,0.7570661157024795,support_ok,130,21450,576,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,rain_persistence_matched,0.975,0.1,0.3842975206611569,support_ok,130,21450,576,100,0,,,,,ci_pending
mean_daily_mean_dis24,era,2010-2024,rain_persistence_matched,0.975,0.15,,invalid_lambda,130,21450,576,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,residual_state_matched,0.8,0.05,-0.0041322314049586,support_ok,130,21450,4060,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,residual_state_matched,0.8,0.1,-0.0041322314049586,support_ok,130,21450,4060,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,residual_state_matched,0.8,0.15,-0.0041322314049586,support_ok,130,21450,4060,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,residual_state_matched,0.85,0.05,-0.0041322314049586,support_ok,130,21450,3048,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,residual_state_matched,0.85,0.1,-0.0041322314049586,support_ok,130,21450,3048,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,residual_state_matched,0.85,0.15,0.1735537190082644,support_ok,130,21450,3048,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,residual_state_matched,0.9,0.05,-0.0041322314049586,support_ok,130,21450,2039,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,residual_state_matched,0.9,0.1,0.2376033057851239,support_ok,130,21450,2039,100,0,,,,,ci_pending
mean_daily_mean_dis24,era,2010-2024,residual_state_matched,0.9,0.15,0.597107438016529,support_ok,130,21450,2039,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,residual_state_matched,0.925,0.05,-0.0041322314049586,support_ok,130,21450,1526,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,residual_state_matched,0.925,0.1,0.5371900826446281,support_ok,130,21450,1526,100,0,,,,,ci_pending
mean_daily_mean_dis24,era,2010-2024,residual_state_matched,0.925,0.15,0.7582644628099173,support_ok,130,21450,1526,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,residual_state_matched,0.95,0.05,0.3016528925619834,support_ok,130,21450,1054,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,residual_state_matched,0.95,0.1,0.8099173553719009,support_ok,130,21450,1054,100,0,,,,,ci_pending
mean_daily_mean_dis24,era,2010-2024,residual_state_matched,0.95,0.15,0.5116735537190112,support_ok,130,21450,1054,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,residual_state_matched,0.975,0.05,0.7706611570247934,support_ok,130,21450,576,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,era,2010-2024,residual_state_matched,0.975,0.1,0.4194214876033058,support_ok,130,21450,576,100,0,,,,,ci_pending
mean_daily_mean_dis24,era,2010-2024,residual_state_matched,0.975,0.15,,invalid_lambda,130,21450,576,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,raw_state,0.8,0.05,-0.0041322314049586,support_ok,24,11592,2328,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,raw_state,0.8,0.1,-0.0041322314049586,support_ok,24,11592,2328,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,asia,raw_state,0.8,0.15,-0.0041322314049586,support_ok,24,11592,2328,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,raw_state,0.85,0.05,-0.0041322314049586,support_ok,24,11592,1752,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,raw_state,0.85,0.1,-0.0041322314049586,support_ok,24,11592,1752,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,asia,raw_state,0.85,0.15,0.2272727272727272,support_ok,24,11592,1752,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,raw_state,0.9,0.05,-0.0041322314049586,support_ok,24,11592,1176,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,raw_state,0.9,0.1,0.2355371900826446,support_ok,24,11592,1176,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,asia,raw_state,0.9,0.15,0.506198347107438,support_ok,24,11592,1176,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,raw_state,0.925,0.05,-0.0041322314049586,support_ok,24,11592,888,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,raw_state,0.925,0.1,0.4462809917355372,support_ok,24,11592,888,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,asia,raw_state,0.925,0.15,0.6611570247933884,support_ok,24,11592,888,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,raw_state,0.95,0.05,0.2355371900826446,support_ok,24,11592,600,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,raw_state,0.95,0.1,0.640495867768595,support_ok,24,11592,600,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,asia,raw_state,0.95,0.15,0.3477272727272726,support_ok,24,11592,600,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,raw_state,0.975,0.05,0.5991735537190083,support_ok,24,11592,312,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,raw_state,0.975,0.1,0.2458677685950413,support_ok,24,11592,312,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,asia,raw_state,0.975,0.15,0.1123966942148757,support_ok,24,11592,312,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,rain_persistence_matched,0.8,0.05,-0.0041322314049586,support_ok,24,11592,2328,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,rain_persistence_matched,0.8,0.1,-0.0041322314049586,support_ok,24,11592,2328,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,asia,rain_persistence_matched,0.8,0.15,-0.0041322314049586,support_ok,24,11592,2328,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,rain_persistence_matched,0.85,0.05,-0.0041322314049586,support_ok,24,11592,1752,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,rain_persistence_matched,0.85,0.1,-0.0041322314049586,support_ok,24,11592,1752,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,asia,rain_persistence_matched,0.85,0.15,-0.0041322314049586,support_ok,24,11592,1752,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,rain_persistence_matched,0.9,0.05,-0.0041322314049586,support_ok,24,11592,1176,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,rain_persistence_matched,0.9,0.1,-0.0041322314049586,support_ok,24,11592,1176,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,asia,rain_persistence_matched,0.9,0.15,-0.0041322314049586,support_ok,24,11592,1176,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,rain_persistence_matched,0.925,0.05,-0.0041322314049586,support_ok,24,11592,888,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,rain_persistence_matched,0.925,0.1,-0.0041322314049586,support_ok,24,11592,888,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,asia,rain_persistence_matched,0.925,0.15,0.2892561983471075,support_ok,24,11592,888,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,rain_persistence_matched,0.95,0.05,-0.0041322314049586,support_ok,24,11592,600,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,rain_persistence_matched,0.95,0.1,0.2750413223140496,support_ok,24,11592,600,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,asia,rain_persistence_matched,0.95,0.15,0.140495867768595,support_ok,24,11592,600,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,rain_persistence_matched,0.975,0.05,0.1189256198347107,support_ok,24,11592,312,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,rain_persistence_matched,0.975,0.1,0.0557851239669421,support_ok,24,11592,312,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,asia,rain_persistence_matched,0.975,0.15,0.006198347107438,support_ok,24,11592,312,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,residual_state_matched,0.8,0.05,0.0035743801652892,support_ok,24,11592,2328,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,residual_state_matched,0.8,0.1,0.0035743801652892,support_ok,24,11592,2328,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,asia,residual_state_matched,0.8,0.15,0.0035743801652892,support_ok,24,11592,2328,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,residual_state_matched,0.85,0.05,0.0035743801652892,support_ok,24,11592,1752,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,residual_state_matched,0.85,0.1,0.0035743801652892,support_ok,24,11592,1752,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,asia,residual_state_matched,0.85,0.15,0.0035743801652892,support_ok,24,11592,1752,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,residual_state_matched,0.9,0.05,0.0035743801652892,support_ok,24,11592,1176,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,residual_state_matched,0.9,0.1,0.0035743801652892,support_ok,24,11592,1176,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,asia,residual_state_matched,0.9,0.15,0.288698347107438,support_ok,24,11592,1176,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,residual_state_matched,0.925,0.05,0.0035743801652892,support_ok,24,11592,888,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,residual_state_matched,0.925,0.1,0.1936570247933884,support_ok,24,11592,888,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,asia,residual_state_matched,0.925,0.15,0.3235537190082643,support_ok,24,11592,888,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,residual_state_matched,0.95,0.05,0.0035743801652892,support_ok,24,11592,600,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,residual_state_matched,0.95,0.1,0.3821280991735535,support_ok,24,11592,600,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,asia,residual_state_matched,0.95,0.15,0.2417355371900826,support_ok,24,11592,600,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,residual_state_matched,0.975,0.05,0.3305785123966942,support_ok,24,11592,312,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,asia,residual_state_matched,0.975,0.1,0.1818181818181818,support_ok,24,11592,312,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,asia,residual_state_matched,0.975,0.15,0.0599173553719007,support_ok,24,11592,312,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,raw_state,0.8,0.05,-0.0345247933884297,support_ok,5,2415,482,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,raw_state,0.8,0.1,-0.0345247933884297,support_ok,5,2415,482,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,australasia,raw_state,0.8,0.15,-0.0345247933884297,support_ok,5,2415,482,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,raw_state,0.85,0.05,-0.0345247933884297,support_ok,5,2415,362,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,raw_state,0.85,0.1,-0.0345247933884297,support_ok,5,2415,362,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,australasia,raw_state,0.85,0.15,0.1468801652892562,support_ok,5,2415,362,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,raw_state,0.9,0.05,-0.0345247933884297,support_ok,5,2415,242,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,raw_state,0.9,0.1,0.1384297520661157,support_ok,5,2415,242,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,australasia,raw_state,0.9,0.15,0.4690082644628098,support_ok,5,2415,242,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,raw_state,0.925,0.05,-0.0345247933884297,support_ok,5,2415,182,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,raw_state,0.925,0.1,0.3776033057851239,support_ok,5,2415,182,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,australasia,raw_state,0.925,0.15,0.2396694214876033,support_ok,5,2415,182,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,raw_state,0.95,0.05,0.100495867768595,support_ok,5,2415,123,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,raw_state,0.95,0.1,0.3297314049586778,support_ok,5,2415,123,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,australasia,raw_state,0.95,0.15,0.1572107438016525,support_ok,5,2415,123,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,raw_state,0.975,0.05,0.2084297520661157,support_ok,5,2415,63,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,raw_state,0.975,0.1,0.0624586776859504,support_ok,5,2415,63,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,australasia,raw_state,0.975,0.15,0.0625619834710743,support_ok,5,2415,63,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,rain_persistence_matched,0.8,0.05,-0.03099173553719,support_ok,5,2415,482,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,rain_persistence_matched,0.8,0.1,-0.03099173553719,support_ok,5,2415,482,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,australasia,rain_persistence_matched,0.8,0.15,-0.03099173553719,support_ok,5,2415,482,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,rain_persistence_matched,0.85,0.05,-0.03099173553719,support_ok,5,2415,362,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,rain_persistence_matched,0.85,0.1,-0.03099173553719,support_ok,5,2415,362,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,australasia,rain_persistence_matched,0.85,0.15,-0.03099173553719,support_ok,5,2415,362,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,rain_persistence_matched,0.9,0.05,-0.03099173553719,support_ok,5,2415,242,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,rain_persistence_matched,0.9,0.1,-0.03099173553719,support_ok,5,2415,242,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,australasia,rain_persistence_matched,0.9,0.15,-0.0743801652892562,support_ok,5,2415,242,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,rain_persistence_matched,0.925,0.05,-0.03099173553719,support_ok,5,2415,182,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,rain_persistence_matched,0.925,0.1,-0.0468595041322314,support_ok,5,2415,182,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,australasia,rain_persistence_matched,0.925,0.15,-0.3255371900826446,support_ok,5,2415,182,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,rain_persistence_matched,0.95,0.05,-0.03099173553719,support_ok,5,2415,123,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,rain_persistence_matched,0.95,0.1,-0.4297520661157025,support_ok,5,2415,123,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,australasia,rain_persistence_matched,0.95,0.15,-0.3257851239669422,support_ok,5,2415,123,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,rain_persistence_matched,0.975,0.05,-0.4673553719008265,support_ok,5,2415,63,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,rain_persistence_matched,0.975,0.1,-0.2328099173553721,support_ok,5,2415,63,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,australasia,rain_persistence_matched,0.975,0.15,-0.1303305785123967,support_ok,5,2415,63,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,residual_state_matched,0.8,0.05,-0.0203305785123966,support_ok,5,2415,482,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,residual_state_matched,0.8,0.1,-0.0203305785123966,support_ok,5,2415,482,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,australasia,residual_state_matched,0.8,0.15,-0.0203305785123966,support_ok,5,2415,482,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,residual_state_matched,0.85,0.05,-0.0203305785123966,support_ok,5,2415,362,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,residual_state_matched,0.85,0.1,-0.0203305785123966,support_ok,5,2415,362,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,australasia,residual_state_matched,0.85,0.15,-0.0203305785123966,support_ok,5,2415,362,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,residual_state_matched,0.9,0.05,-0.0203305785123966,support_ok,5,2415,242,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,residual_state_matched,0.9,0.1,-0.064793388429752,support_ok,5,2415,242,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,australasia,residual_state_matched,0.9,0.15,-0.1916528925619835,support_ok,5,2415,242,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,residual_state_matched,0.925,0.05,-0.0203305785123966,support_ok,5,2415,182,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,residual_state_matched,0.925,0.1,-0.3871900826446281,support_ok,5,2415,182,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,australasia,residual_state_matched,0.925,0.15,-0.1735537190082644,support_ok,5,2415,182,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,residual_state_matched,0.95,0.05,-0.0203305785123966,support_ok,5,2415,123,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,residual_state_matched,0.95,0.1,-0.2334710743801653,support_ok,5,2415,123,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,australasia,residual_state_matched,0.95,0.15,-0.1771074380165289,support_ok,5,2415,123,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,residual_state_matched,0.975,0.05,-0.3677685950413223,support_limited,5,2415,63,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,australasia,residual_state_matched,0.975,0.1,-0.1048760330578512,support_limited,5,2415,63,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,australasia,residual_state_matched,0.975,0.15,-0.0522314049586777,support_limited,5,2415,63,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,europe_west_asia,raw_state,0.8,0.05,-0.0020661157024793,support_ok,9,4347,873,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,europe_west_asia,raw_state,0.8,0.1,-0.0020661157024793,support_ok,9,4347,873,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,europe_west_asia,raw_state,0.8,0.15,0.3099173553719008,support_ok,9,4347,873,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,europe_west_asia,raw_state,0.85,0.05,-0.0020661157024793,support_ok,9,4347,657,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,europe_west_asia,raw_state,0.85,0.1,0.0785123966942148,support_ok,9,4347,657,100,0,,,,,ci_pending
mean_daily_mean_dis24,region,europe_west_asia,raw_state,0.85,0.15,0.7975206611570248,support_ok,9,4347,657,100,0,,,,,ci_not_run_by_scope
mean_daily_mean_dis24,region,europe_west_asia,raw_state,0.9,0.05,-0.0020661157024793,support_ok,9,4347,441,100,0,,,,,ci_not_run_by_scope
